TAZ,TAD,OldDistric,County,District,New DistrictName
2270.0,15.0,10.0,King,5,West-South Seattle
2271.0,15.0,10.0,King,5,West-South Seattle
2272.0,15.0,10.0,King,5,West-South Seattle
2273.0,15.0,10.0,King,5,West-South Seattle
2274.0,15.0,10.0,King,5,West-South Seattle
2275.0,15.0,10.0,King,5,West-South Seattle
2276.0,15.0,10.0,King,5,West-South Seattle
2277.0,15.0,10.0,King,5,West-South Seattle
2278.0,15.0,10.0,King,5,West-South Seattle
2279.0,15.0,10.0,King,5,West-South Seattle
2280.0,15.0,10.0,King,5,West-South Seattle
2281.0,16.0,10.0,King,5,West-South Seattle
2282.0,16.0,10.0,King,5,West-South Seattle
2283.0,16.0,10.0,King,5,West-South Seattle
2284.0,16.0,10.0,King,5,West-South Seattle
2285.0,16.0,10.0,King,5,West-South Seattle
2286.0,14.0,10.0,King,5,West-South Seattle
2287.0,14.0,10.0,King,5,West-South Seattle
2288.0,14.0,10.0,King,5,West-South Seattle
2289.0,14.0,10.0,King,5,West-South Seattle
2290.0,14.0,10.0,King,5,West-South Seattle
2291.0,14.0,10.0,King,5,West-South Seattle
2292.0,14.0,10.0,King,5,West-South Seattle
2293.0,14.0,10.0,King,5,West-South Seattle
2294.0,14.0,10.0,King,5,West-South Seattle
2295.0,14.0,10.0,King,5,West-South Seattle
2296.0,14.0,10.0,King,5,West-South Seattle
2297.0,14.0,10.0,King,5,West-South Seattle
2298.0,14.0,10.0,King,5,West-South Seattle
2299.0,14.0,10.0,King,5,West-South Seattle
2300.0,17.0,10.0,King,5,West-South Seattle
2301.0,17.0,10.0,King,5,West-South Seattle
2302.0,17.0,10.0,King,5,West-South Seattle
2303.0,17.0,10.0,King,5,West-South Seattle
2304.0,17.0,10.0,King,5,West-South Seattle
2305.0,17.0,10.0,King,5,West-South Seattle
2306.0,17.0,10.0,King,5,West-South Seattle
2307.0,14.0,10.0,King,5,West-South Seattle
2308.0,14.0,10.0,King,5,West-South Seattle
2309.0,14.0,10.0,King,5,West-South Seattle
2310.0,14.0,10.0,King,5,West-South Seattle
2311.0,16.0,10.0,King,5,West-South Seattle
2312.0,16.0,10.0,King,5,West-South Seattle
2313.0,16.0,10.0,King,5,West-South Seattle
2314.0,15.0,10.0,King,5,West-South Seattle
2315.0,15.0,10.0,King,5,West-South Seattle
2316.0,15.0,10.0,King,5,West-South Seattle
2317.0,15.0,10.0,King,5,West-South Seattle
2318.0,15.0,10.0,King,5,West-South Seattle
2319.0,15.0,10.0,King,5,West-South Seattle
2320.0,15.0,10.0,King,5,West-South Seattle
2321.0,15.0,10.0,King,5,West-South Seattle
2322.0,15.0,10.0,King,5,West-South Seattle
2323.0,15.0,10.0,King,5,West-South Seattle
2324.0,15.0,10.0,King,5,West-South Seattle
2325.0,15.0,10.0,King,5,West-South Seattle
2326.0,15.0,10.0,King,5,West-South Seattle
2327.0,15.0,10.0,King,5,West-South Seattle
2328.0,15.0,10.0,King,5,West-South Seattle
2329.0,15.0,10.0,King,5,West-South Seattle
2330.0,15.0,10.0,King,5,West-South Seattle
2331.0,15.0,10.0,King,5,West-South Seattle
2332.0,15.0,10.0,King,5,West-South Seattle
2333.0,16.0,10.0,King,5,West-South Seattle
2334.0,16.0,10.0,King,5,West-South Seattle
2335.0,16.0,10.0,King,5,West-South Seattle
2336.0,16.0,10.0,King,5,West-South Seattle
2337.0,16.0,10.0,King,5,West-South Seattle
2338.0,16.0,10.0,King,5,West-South Seattle
2339.0,16.0,10.0,King,5,West-South Seattle
2340.0,17.0,10.0,King,5,West-South Seattle
2341.0,17.0,10.0,King,5,West-South Seattle
2342.0,17.0,10.0,King,5,West-South Seattle
2343.0,17.0,10.0,King,5,West-South Seattle
2344.0,17.0,10.0,King,5,West-South Seattle
2345.0,17.0,10.0,King,5,West-South Seattle
2346.0,17.0,10.0,King,5,West-South Seattle
2347.0,17.0,10.0,King,5,West-South Seattle
2348.0,17.0,10.0,King,5,West-South Seattle
2349.0,17.0,10.0,King,5,West-South Seattle
2350.0,17.0,10.0,King,5,West-South Seattle
2351.0,17.0,10.0,King,5,West-South Seattle
2352.0,17.0,10.0,King,5,West-South Seattle
2353.0,17.0,10.0,King,5,West-South Seattle
2354.0,17.0,10.0,King,5,West-South Seattle
2355.0,17.0,10.0,King,5,West-South Seattle
2356.0,17.0,10.0,King,5,West-South Seattle
2357.0,17.0,10.0,King,5,West-South Seattle
2358.0,17.0,10.0,King,5,West-South Seattle
2359.0,17.0,10.0,King,5,West-South Seattle
2360.0,17.0,10.0,King,5,West-South Seattle
2361.0,17.0,10.0,King,5,West-South Seattle
2362.0,17.0,10.0,King,5,West-South Seattle
2363.0,16.0,10.0,King,5,West-South Seattle
2364.0,16.0,10.0,King,5,West-South Seattle
2365.0,15.0,10.0,King,5,West-South Seattle
2366.0,15.0,10.0,King,5,West-South Seattle
2367.0,15.0,10.0,King,5,West-South Seattle
2368.0,15.0,10.0,King,5,West-South Seattle
2369.0,15.0,10.0,King,5,West-South Seattle
2370.0,15.0,10.0,King,5,West-South Seattle
2371.0,15.0,10.0,King,5,West-South Seattle
2372.0,15.0,10.0,King,5,West-South Seattle
2373.0,15.0,10.0,King,5,West-South Seattle
2374.0,15.0,10.0,King,5,West-South Seattle
2375.0,15.0,10.0,King,5,West-South Seattle
2376.0,15.0,10.0,King,5,West-South Seattle
2377.0,16.0,10.0,King,5,West-South Seattle
2378.0,16.0,10.0,King,5,West-South Seattle
2379.0,16.0,10.0,King,5,West-South Seattle
2380.0,16.0,10.0,King,5,West-South Seattle
2381.0,16.0,10.0,King,5,West-South Seattle
2382.0,16.0,10.0,King,5,West-South Seattle
2383.0,16.0,10.0,King,5,West-South Seattle
2384.0,16.0,10.0,King,5,West-South Seattle
2385.0,16.0,10.0,King,5,West-South Seattle
2386.0,17.0,10.0,King,5,West-South Seattle
2387.0,17.0,10.0,King,5,West-South Seattle
2388.0,17.0,10.0,King,5,West-South Seattle
2389.0,17.0,10.0,King,5,West-South Seattle
2390.0,17.0,10.0,King,5,West-South Seattle
2391.0,17.0,10.0,King,5,West-South Seattle
2392.0,17.0,10.0,King,5,West-South Seattle
2393.0,17.0,10.0,King,5,West-South Seattle
2394.0,17.0,10.0,King,5,West-South Seattle
2395.0,17.0,10.0,King,5,West-South Seattle
2396.0,17.0,10.0,King,5,West-South Seattle
2397.0,17.0,10.0,King,5,West-South Seattle
2398.0,17.0,10.0,King,5,West-South Seattle
2399.0,17.0,10.0,King,5,West-South Seattle
2400.0,17.0,10.0,King,5,West-South Seattle
2401.0,17.0,10.0,King,5,West-South Seattle
2402.0,17.0,10.0,King,5,West-South Seattle
2403.0,17.0,10.0,King,5,West-South Seattle
2404.0,17.0,10.0,King,5,West-South Seattle
2405.0,17.0,10.0,King,5,West-South Seattle
2406.0,17.0,10.0,King,5,West-South Seattle
2407.0,17.0,10.0,King,5,West-South Seattle
2408.0,17.0,10.0,King,5,West-South Seattle
2409.0,17.0,10.0,King,5,West-South Seattle
2410.0,16.0,10.0,King,5,West-South Seattle
2411.0,16.0,10.0,King,5,West-South Seattle
2412.0,16.0,10.0,King,5,West-South Seattle
2413.0,16.0,10.0,King,5,West-South Seattle
2414.0,16.0,10.0,King,5,West-South Seattle
2415.0,15.0,10.0,King,5,West-South Seattle
2416.0,15.0,10.0,King,5,West-South Seattle
2417.0,15.0,10.0,King,5,West-South Seattle
2418.0,15.0,10.0,King,5,West-South Seattle
2419.0,15.0,10.0,King,5,West-South Seattle
2420.0,15.0,10.0,King,5,West-South Seattle
2421.0,15.0,10.0,King,5,West-South Seattle
2422.0,15.0,10.0,King,5,West-South Seattle
2423.0,15.0,10.0,King,5,West-South Seattle
2424.0,17.0,10.0,King,5,West-South Seattle
2425.0,17.0,10.0,King,5,West-South Seattle
2426.0,17.0,10.0,King,5,West-South Seattle
2427.0,17.0,10.0,King,5,West-South Seattle
2428.0,17.0,10.0,King,5,West-South Seattle
2429.0,17.0,10.0,King,5,West-South Seattle
2430.0,17.0,10.0,King,5,West-South Seattle
2431.0,17.0,10.0,King,5,West-South Seattle
2432.0,17.0,10.0,King,5,West-South Seattle
2433.0,17.0,10.0,King,5,West-South Seattle
2434.0,17.0,10.0,King,5,West-South Seattle
2435.0,17.0,10.0,King,5,West-South Seattle
2436.0,17.0,10.0,King,5,West-South Seattle
2437.0,17.0,10.0,King,5,West-South Seattle
2438.0,17.0,10.0,King,5,West-South Seattle
2439.0,17.0,10.0,King,5,West-South Seattle
2440.0,17.0,10.0,King,5,West-South Seattle
2441.0,18.0,6.0,King,5,West-South Seattle
2442.0,18.0,6.0,King,5,West-South Seattle
2443.0,18.0,6.0,King,5,West-South Seattle
2444.0,18.0,6.0,King,5,West-South Seattle
2445.0,18.0,6.0,King,5,West-South Seattle
2446.0,18.0,6.0,King,5,West-South Seattle
2447.0,18.0,6.0,King,5,West-South Seattle
2448.0,18.0,6.0,King,5,West-South Seattle
2449.0,18.0,6.0,King,5,West-South Seattle
2450.0,18.0,6.0,King,5,West-South Seattle
2451.0,18.0,6.0,King,5,West-South Seattle
2452.0,19.0,6.0,King,7,Renton-FedWay-Kent
2453.0,19.0,6.0,King,7,Renton-FedWay-Kent
2454.0,19.0,6.0,King,7,Renton-FedWay-Kent
2455.0,19.0,6.0,King,7,Renton-FedWay-Kent
2456.0,19.0,6.0,King,7,Renton-FedWay-Kent
2457.0,20.0,6.0,King,7,Renton-FedWay-Kent
2458.0,20.0,6.0,King,7,Renton-FedWay-Kent
2459.0,19.0,6.0,King,7,Renton-FedWay-Kent
2460.0,19.0,6.0,King,7,Renton-FedWay-Kent
2461.0,19.0,6.0,King,7,Renton-FedWay-Kent
2462.0,19.0,6.0,King,7,Renton-FedWay-Kent
2463.0,19.0,6.0,King,7,Renton-FedWay-Kent
2464.0,19.0,6.0,King,7,Renton-FedWay-Kent
2465.0,19.0,6.0,King,7,Renton-FedWay-Kent
2466.0,19.0,6.0,King,7,Renton-FedWay-Kent
2467.0,19.0,6.0,King,7,Renton-FedWay-Kent
2468.0,18.0,6.0,King,5,West-South Seattle
2469.0,18.0,6.0,King,5,West-South Seattle
2470.0,18.0,6.0,King,5,West-South Seattle
2471.0,18.0,6.0,King,5,West-South Seattle
2472.0,18.0,6.0,King,5,West-South Seattle
2473.0,18.0,6.0,King,5,West-South Seattle
2474.0,18.0,6.0,King,5,West-South Seattle
2475.0,18.0,6.0,King,5,West-South Seattle
2476.0,18.0,6.0,King,5,West-South Seattle
2477.0,18.0,6.0,King,5,West-South Seattle
2478.0,18.0,6.0,King,5,West-South Seattle
2479.0,19.0,6.0,King,7,Renton-FedWay-Kent
2480.0,19.0,6.0,King,7,Renton-FedWay-Kent
2481.0,19.0,6.0,King,7,Renton-FedWay-Kent
2482.0,19.0,6.0,King,7,Renton-FedWay-Kent
2483.0,19.0,6.0,King,7,Renton-FedWay-Kent
2484.0,19.0,6.0,King,7,Renton-FedWay-Kent
2485.0,19.0,6.0,King,7,Renton-FedWay-Kent
2486.0,19.0,6.0,King,7,Renton-FedWay-Kent
2487.0,19.0,6.0,King,7,Renton-FedWay-Kent
2488.0,19.0,6.0,King,7,Renton-FedWay-Kent
2489.0,19.0,6.0,King,7,Renton-FedWay-Kent
2490.0,19.0,6.0,King,7,Renton-FedWay-Kent
2491.0,20.0,6.0,King,7,Renton-FedWay-Kent
2492.0,20.0,6.0,King,7,Renton-FedWay-Kent
2493.0,20.0,6.0,King,7,Renton-FedWay-Kent
2494.0,20.0,6.0,King,7,Renton-FedWay-Kent
2495.0,20.0,6.0,King,7,Renton-FedWay-Kent
2496.0,20.0,6.0,King,7,Renton-FedWay-Kent
2497.0,20.0,6.0,King,7,Renton-FedWay-Kent
2498.0,20.0,6.0,King,7,Renton-FedWay-Kent
2499.0,20.0,6.0,King,7,Renton-FedWay-Kent
2500.0,20.0,6.0,King,7,Renton-FedWay-Kent
2501.0,20.0,6.0,King,7,Renton-FedWay-Kent
2502.0,23.0,6.0,King,7,Renton-FedWay-Kent
2503.0,23.0,6.0,King,7,Renton-FedWay-Kent
2504.0,19.0,6.0,King,7,Renton-FedWay-Kent
2505.0,19.0,6.0,King,7,Renton-FedWay-Kent
2506.0,19.0,6.0,King,7,Renton-FedWay-Kent
2507.0,19.0,6.0,King,7,Renton-FedWay-Kent
2508.0,22.0,6.0,King,7,Renton-FedWay-Kent
2509.0,22.0,6.0,King,7,Renton-FedWay-Kent
2510.0,22.0,6.0,King,7,Renton-FedWay-Kent
2511.0,22.0,6.0,King,7,Renton-FedWay-Kent
2512.0,22.0,6.0,King,7,Renton-FedWay-Kent
2513.0,22.0,6.0,King,7,Renton-FedWay-Kent
2514.0,22.0,6.0,King,7,Renton-FedWay-Kent
2515.0,19.0,6.0,King,7,Renton-FedWay-Kent
2516.0,19.0,6.0,King,7,Renton-FedWay-Kent
2517.0,21.0,6.0,King,5,West-South Seattle
2518.0,21.0,6.0,King,5,West-South Seattle
2519.0,21.0,6.0,King,5,West-South Seattle
2520.0,21.0,6.0,King,5,West-South Seattle
2521.0,21.0,6.0,King,5,West-South Seattle
2522.0,21.0,6.0,King,5,West-South Seattle
2523.0,21.0,6.0,King,5,West-South Seattle
2524.0,21.0,6.0,King,5,West-South Seattle
2525.0,21.0,6.0,King,5,West-South Seattle
2526.0,21.0,6.0,King,5,West-South Seattle
2527.0,19.0,6.0,King,7,Renton-FedWay-Kent
2528.0,19.0,6.0,King,7,Renton-FedWay-Kent
2529.0,19.0,6.0,King,7,Renton-FedWay-Kent
2530.0,22.0,6.0,King,7,Renton-FedWay-Kent
2531.0,22.0,6.0,King,7,Renton-FedWay-Kent
2532.0,22.0,6.0,King,7,Renton-FedWay-Kent
2533.0,22.0,6.0,King,7,Renton-FedWay-Kent
2534.0,19.0,6.0,King,7,Renton-FedWay-Kent
2535.0,19.0,6.0,King,7,Renton-FedWay-Kent
2536.0,23.0,6.0,King,7,Renton-FedWay-Kent
2537.0,23.0,6.0,King,7,Renton-FedWay-Kent
2538.0,20.0,6.0,King,7,Renton-FedWay-Kent
2539.0,20.0,6.0,King,7,Renton-FedWay-Kent
2540.0,20.0,6.0,King,7,Renton-FedWay-Kent
2541.0,20.0,6.0,King,7,Renton-FedWay-Kent
2542.0,20.0,6.0,King,7,Renton-FedWay-Kent
2543.0,20.0,6.0,King,7,Renton-FedWay-Kent
2544.0,20.0,6.0,King,7,Renton-FedWay-Kent
2545.0,20.0,6.0,King,7,Renton-FedWay-Kent
2546.0,20.0,6.0,King,7,Renton-FedWay-Kent
2547.0,20.0,6.0,King,7,Renton-FedWay-Kent
2548.0,20.0,6.0,King,7,Renton-FedWay-Kent
2549.0,20.0,6.0,King,7,Renton-FedWay-Kent
2550.0,20.0,6.0,King,7,Renton-FedWay-Kent
2551.0,20.0,6.0,King,7,Renton-FedWay-Kent
2552.0,20.0,6.0,King,7,Renton-FedWay-Kent
2553.0,23.0,6.0,King,7,Renton-FedWay-Kent
2554.0,23.0,6.0,King,7,Renton-FedWay-Kent
2555.0,23.0,6.0,King,7,Renton-FedWay-Kent
2556.0,23.0,6.0,King,7,Renton-FedWay-Kent
2557.0,19.0,6.0,King,7,Renton-FedWay-Kent
2558.0,23.0,5.0,King,7,Renton-FedWay-Kent
2559.0,23.0,5.0,King,7,Renton-FedWay-Kent
2560.0,19.0,6.0,King,7,Renton-FedWay-Kent
2561.0,22.0,6.0,King,7,Renton-FedWay-Kent
2562.0,22.0,6.0,King,7,Renton-FedWay-Kent
2563.0,22.0,6.0,King,7,Renton-FedWay-Kent
2564.0,22.0,6.0,King,7,Renton-FedWay-Kent
2565.0,22.0,6.0,King,7,Renton-FedWay-Kent
2566.0,22.0,6.0,King,7,Renton-FedWay-Kent
2567.0,21.0,6.0,King,5,West-South Seattle
2568.0,22.0,6.0,King,7,Renton-FedWay-Kent
2569.0,22.0,6.0,King,7,Renton-FedWay-Kent
2570.0,22.0,6.0,King,7,Renton-FedWay-Kent
2571.0,22.0,6.0,King,7,Renton-FedWay-Kent
2572.0,21.0,6.0,King,5,West-South Seattle
2573.0,21.0,6.0,King,5,West-South Seattle
2574.0,21.0,6.0,King,5,West-South Seattle
2575.0,21.0,6.0,King,5,West-South Seattle
2576.0,21.0,6.0,King,5,West-South Seattle
2577.0,21.0,6.0,King,5,West-South Seattle
2578.0,21.0,6.0,King,5,West-South Seattle
2579.0,21.0,6.0,King,5,West-South Seattle
2580.0,21.0,6.0,King,5,West-South Seattle
2581.0,21.0,6.0,King,5,West-South Seattle
2582.0,21.0,6.0,King,5,West-South Seattle
2583.0,21.0,6.0,King,5,West-South Seattle
2584.0,21.0,6.0,King,5,West-South Seattle
2585.0,21.0,6.0,King,5,West-South Seattle
2586.0,21.0,6.0,King,5,West-South Seattle
2587.0,21.0,6.0,King,5,West-South Seattle
2588.0,21.0,6.0,King,5,West-South Seattle
2589.0,22.0,6.0,King,7,Renton-FedWay-Kent
2590.0,22.0,6.0,King,7,Renton-FedWay-Kent
2591.0,22.0,6.0,King,7,Renton-FedWay-Kent
2592.0,22.0,6.0,King,7,Renton-FedWay-Kent
2593.0,22.0,6.0,King,7,Renton-FedWay-Kent
2594.0,22.0,6.0,King,7,Renton-FedWay-Kent
2595.0,22.0,6.0,King,7,Renton-FedWay-Kent
2596.0,22.0,6.0,King,7,Renton-FedWay-Kent
2597.0,23.0,5.0,King,7,Renton-FedWay-Kent
2598.0,23.0,5.0,King,7,Renton-FedWay-Kent
2599.0,23.0,5.0,King,7,Renton-FedWay-Kent
2600.0,23.0,5.0,King,7,Renton-FedWay-Kent
2601.0,23.0,5.0,King,7,Renton-FedWay-Kent
2602.0,23.0,5.0,King,7,Renton-FedWay-Kent
2603.0,23.0,5.0,King,7,Renton-FedWay-Kent
2604.0,23.0,5.0,King,7,Renton-FedWay-Kent
2605.0,23.0,5.0,King,7,Renton-FedWay-Kent
2606.0,23.0,5.0,King,7,Renton-FedWay-Kent
2607.0,23.0,5.0,King,7,Renton-FedWay-Kent
2608.0,23.0,5.0,King,7,Renton-FedWay-Kent
2609.0,23.0,5.0,King,7,Renton-FedWay-Kent
2610.0,23.0,5.0,King,7,Renton-FedWay-Kent
2611.0,22.0,6.0,King,7,Renton-FedWay-Kent
2612.0,22.0,6.0,King,7,Renton-FedWay-Kent
2613.0,22.0,6.0,King,7,Renton-FedWay-Kent
2614.0,22.0,6.0,King,7,Renton-FedWay-Kent
2615.0,22.0,6.0,King,7,Renton-FedWay-Kent
2616.0,21.0,6.0,King,5,West-South Seattle
2617.0,21.0,6.0,King,5,West-South Seattle
2618.0,21.0,6.0,King,5,West-South Seattle
2619.0,24.0,6.0,King,7,Renton-FedWay-Kent
2620.0,24.0,6.0,King,7,Renton-FedWay-Kent
2621.0,24.0,6.0,King,7,Renton-FedWay-Kent
2622.0,24.0,6.0,King,7,Renton-FedWay-Kent
2623.0,24.0,6.0,King,7,Renton-FedWay-Kent
2624.0,24.0,6.0,King,7,Renton-FedWay-Kent
2625.0,23.0,5.0,King,7,Renton-FedWay-Kent
2626.0,23.0,5.0,King,7,Renton-FedWay-Kent
2627.0,23.0,5.0,King,7,Renton-FedWay-Kent
2628.0,23.0,5.0,King,7,Renton-FedWay-Kent
2629.0,23.0,5.0,King,7,Renton-FedWay-Kent
2630.0,23.0,5.0,King,7,Renton-FedWay-Kent
2631.0,23.0,5.0,King,7,Renton-FedWay-Kent
2632.0,23.0,5.0,King,7,Renton-FedWay-Kent
2633.0,23.0,5.0,King,7,Renton-FedWay-Kent
2634.0,23.0,5.0,King,7,Renton-FedWay-Kent
2635.0,23.0,5.0,King,7,Renton-FedWay-Kent
2636.0,25.0,5.0,King,7,Renton-FedWay-Kent
2637.0,23.0,5.0,King,7,Renton-FedWay-Kent
2638.0,23.0,5.0,King,7,Renton-FedWay-Kent
2639.0,23.0,5.0,King,7,Renton-FedWay-Kent
2640.0,23.0,5.0,King,7,Renton-FedWay-Kent
2641.0,23.0,5.0,King,7,Renton-FedWay-Kent
2642.0,24.0,4.0,King,7,Renton-FedWay-Kent
2643.0,24.0,4.0,King,7,Renton-FedWay-Kent
2644.0,24.0,4.0,King,7,Renton-FedWay-Kent
2645.0,24.0,4.0,King,7,Renton-FedWay-Kent
2646.0,24.0,4.0,King,7,Renton-FedWay-Kent
2647.0,24.0,4.0,King,7,Renton-FedWay-Kent
2648.0,24.0,4.0,King,7,Renton-FedWay-Kent
2649.0,24.0,4.0,King,7,Renton-FedWay-Kent
2650.0,26.0,4.0,King,7,Renton-FedWay-Kent
2651.0,26.0,4.0,King,7,Renton-FedWay-Kent
2652.0,26.0,4.0,King,7,Renton-FedWay-Kent
2653.0,26.0,4.0,King,7,Renton-FedWay-Kent
2654.0,25.0,5.0,King,7,Renton-FedWay-Kent
2655.0,25.0,5.0,King,7,Renton-FedWay-Kent
2656.0,25.0,5.0,King,7,Renton-FedWay-Kent
2657.0,29.0,4.0,King,7,Renton-FedWay-Kent
2658.0,29.0,4.0,King,7,Renton-FedWay-Kent
2659.0,29.0,4.0,King,7,Renton-FedWay-Kent
2660.0,26.0,4.0,King,7,Renton-FedWay-Kent
2661.0,26.0,4.0,King,7,Renton-FedWay-Kent
2662.0,26.0,4.0,King,7,Renton-FedWay-Kent
2663.0,26.0,4.0,King,7,Renton-FedWay-Kent
2664.0,26.0,4.0,King,7,Renton-FedWay-Kent
2665.0,26.0,4.0,King,7,Renton-FedWay-Kent
2666.0,26.0,4.0,King,7,Renton-FedWay-Kent
2667.0,26.0,4.0,King,7,Renton-FedWay-Kent
2668.0,26.0,4.0,King,7,Renton-FedWay-Kent
2669.0,26.0,4.0,King,7,Renton-FedWay-Kent
2670.0,28.0,4.0,King,7,Renton-FedWay-Kent
2671.0,28.0,4.0,King,7,Renton-FedWay-Kent
2672.0,28.0,4.0,King,7,Renton-FedWay-Kent
2673.0,28.0,4.0,King,7,Renton-FedWay-Kent
2674.0,28.0,4.0,King,7,Renton-FedWay-Kent
2675.0,28.0,4.0,King,7,Renton-FedWay-Kent
2676.0,29.0,4.0,King,7,Renton-FedWay-Kent
2677.0,29.0,4.0,King,7,Renton-FedWay-Kent
2678.0,29.0,4.0,King,7,Renton-FedWay-Kent
2679.0,29.0,4.0,King,7,Renton-FedWay-Kent
2680.0,31.0,4.0,King,7,Renton-FedWay-Kent
2681.0,29.0,4.0,King,7,Renton-FedWay-Kent
2682.0,29.0,4.0,King,7,Renton-FedWay-Kent
2683.0,29.0,4.0,King,7,Renton-FedWay-Kent
2684.0,29.0,4.0,King,7,Renton-FedWay-Kent
2685.0,28.0,4.0,King,7,Renton-FedWay-Kent
2686.0,28.0,4.0,King,7,Renton-FedWay-Kent
2687.0,28.0,4.0,King,7,Renton-FedWay-Kent
2688.0,28.0,4.0,King,7,Renton-FedWay-Kent
2689.0,26.0,4.0,King,7,Renton-FedWay-Kent
2690.0,26.0,4.0,King,7,Renton-FedWay-Kent
2691.0,27.0,4.0,King,7,Renton-FedWay-Kent
2692.0,27.0,4.0,King,7,Renton-FedWay-Kent
2693.0,27.0,4.0,King,7,Renton-FedWay-Kent
2694.0,27.0,4.0,King,7,Renton-FedWay-Kent
2695.0,27.0,4.0,King,7,Renton-FedWay-Kent
2696.0,27.0,4.0,King,7,Renton-FedWay-Kent
2697.0,27.0,4.0,King,7,Renton-FedWay-Kent
2698.0,27.0,4.0,King,7,Renton-FedWay-Kent
2699.0,27.0,4.0,King,7,Renton-FedWay-Kent
2700.0,27.0,4.0,King,7,Renton-FedWay-Kent
2701.0,27.0,4.0,King,7,Renton-FedWay-Kent
2702.0,27.0,4.0,King,7,Renton-FedWay-Kent
2703.0,27.0,4.0,King,7,Renton-FedWay-Kent
2704.0,27.0,4.0,King,7,Renton-FedWay-Kent
2705.0,28.0,4.0,King,7,Renton-FedWay-Kent
2706.0,28.0,4.0,King,7,Renton-FedWay-Kent
2707.0,28.0,4.0,King,7,Renton-FedWay-Kent
2708.0,28.0,4.0,King,7,Renton-FedWay-Kent
2709.0,29.0,4.0,King,7,Renton-FedWay-Kent
2710.0,29.0,4.0,King,7,Renton-FedWay-Kent
2711.0,29.0,4.0,King,7,Renton-FedWay-Kent
2712.0,29.0,4.0,King,7,Renton-FedWay-Kent
2713.0,29.0,4.0,King,7,Renton-FedWay-Kent
2714.0,29.0,4.0,King,7,Renton-FedWay-Kent
2715.0,29.0,4.0,King,7,Renton-FedWay-Kent
2716.0,28.0,4.0,King,7,Renton-FedWay-Kent
2717.0,27.0,4.0,King,7,Renton-FedWay-Kent
2718.0,27.0,4.0,King,7,Renton-FedWay-Kent
2719.0,28.0,4.0,King,7,Renton-FedWay-Kent
2720.0,27.0,4.0,King,7,Renton-FedWay-Kent
2721.0,27.0,4.0,King,7,Renton-FedWay-Kent
2722.0,27.0,4.0,King,7,Renton-FedWay-Kent
2723.0,27.0,4.0,King,7,Renton-FedWay-Kent
2724.0,27.0,4.0,King,7,Renton-FedWay-Kent
2725.0,27.0,4.0,King,7,Renton-FedWay-Kent
2726.0,27.0,4.0,King,7,Renton-FedWay-Kent
2727.0,27.0,4.0,King,7,Renton-FedWay-Kent
2728.0,27.0,4.0,King,7,Renton-FedWay-Kent
2729.0,27.0,4.0,King,7,Renton-FedWay-Kent
2730.0,27.0,4.0,King,7,Renton-FedWay-Kent
2731.0,29.0,4.0,King,7,Renton-FedWay-Kent
2732.0,29.0,4.0,King,7,Renton-FedWay-Kent
2733.0,29.0,4.0,King,7,Renton-FedWay-Kent
2734.0,29.0,4.0,King,7,Renton-FedWay-Kent
2735.0,29.0,4.0,King,7,Renton-FedWay-Kent
2736.0,29.0,4.0,King,7,Renton-FedWay-Kent
2737.0,29.0,4.0,King,7,Renton-FedWay-Kent
2738.0,30.0,4.0,King,7,Renton-FedWay-Kent
2739.0,30.0,4.0,King,7,Renton-FedWay-Kent
2740.0,30.0,4.0,King,7,Renton-FedWay-Kent
2741.0,30.0,4.0,King,7,Renton-FedWay-Kent
2742.0,30.0,4.0,King,7,Renton-FedWay-Kent
2743.0,30.0,4.0,King,7,Renton-FedWay-Kent
2744.0,30.0,4.0,King,7,Renton-FedWay-Kent
2745.0,30.0,4.0,King,7,Renton-FedWay-Kent
2746.0,30.0,4.0,King,7,Renton-FedWay-Kent
2747.0,30.0,4.0,King,7,Renton-FedWay-Kent
2748.0,30.0,4.0,King,7,Renton-FedWay-Kent
2749.0,30.0,4.0,King,7,Renton-FedWay-Kent
2750.0,30.0,4.0,King,7,Renton-FedWay-Kent
2751.0,30.0,4.0,King,7,Renton-FedWay-Kent
2752.0,30.0,4.0,King,7,Renton-FedWay-Kent
2753.0,38.0,5.0,King,7,Renton-FedWay-Kent
2754.0,30.0,4.0,King,7,Renton-FedWay-Kent
2755.0,30.0,4.0,King,7,Renton-FedWay-Kent
2756.0,30.0,4.0,King,7,Renton-FedWay-Kent
2757.0,31.0,4.0,King,7,Renton-FedWay-Kent
2758.0,31.0,4.0,King,7,Renton-FedWay-Kent
2759.0,31.0,4.0,King,7,Renton-FedWay-Kent
2760.0,31.0,4.0,King,7,Renton-FedWay-Kent
2761.0,31.0,4.0,King,7,Renton-FedWay-Kent
2762.0,31.0,4.0,King,7,Renton-FedWay-Kent
2763.0,31.0,4.0,King,7,Renton-FedWay-Kent
2764.0,31.0,4.0,King,7,Renton-FedWay-Kent
2765.0,31.0,4.0,King,7,Renton-FedWay-Kent
2766.0,31.0,4.0,King,7,Renton-FedWay-Kent
2767.0,31.0,4.0,King,7,Renton-FedWay-Kent
2768.0,31.0,4.0,King,7,Renton-FedWay-Kent
2769.0,32.0,5.0,King,7,Renton-FedWay-Kent
2770.0,32.0,5.0,King,7,Renton-FedWay-Kent
2771.0,32.0,5.0,King,7,Renton-FedWay-Kent
2772.0,32.0,5.0,King,7,Renton-FedWay-Kent
